POINTID,MDE,ASPECTB,HARB,PMA,TMEDPROM,EVI
6798,2072,0.1146,21,887,18.01,0.405146
6799,2096,0.0011,25,889,17.89,0.589608
6800,2151,0.0143,20,890,17.77,0.385091
6801,2160,0.4892,18,892,17.66,0.457525
6802,2178,0.0022,21,894,17.53,0.547633
6803,2209,0.3332,19,894,17.43,0.555497
6804,2210,0.1373,19,894,17.41,0.498837
6805,2221,0.0066,19,894,17.41,0.454049
6806,2215,1.1321,10,894,17.44,0.54506
6807,2170,1.1262,15,893,17.53,0.608716
6808,2162,0.0136,25,892,17.55,0.524906
6809,2186,0.7252,15,892,17.54,0.387049
6810,2209,0.3252,21,892,17.51,0.497842
6811,2230,1.1829,18,894,17.39,0.651723
6812,2194,0.2637,27,892,17.44,0.673376
6813,2223,0.3772,24,893,17.42,0.58053
6814,2236,0.3471,29,893,17.41,0.684414
6815,2238,0.1275,25,893,17.39,0.527878
6816,2244,0.2475,30,893,17.39,0.731858
6817,2172,1.6814,20,891,17.47,0.420727
6818,2060,1.084,21,887,17.74,0.442669
6819,2024,0.8686,13,882,18.04,0.362392
6820,1983,0.8451,11,881,18.17,0.317801
6821,1951,0.7232,21,878,18.32,0.312346
6822,1903,0.4108,14,875,18.43,0.505673
6823,1938,0.3484,16,876,18.4,0.294209
6824,1954,0.1549,14,875,18.4,0.256226
6825,1941,1.9998,7,875,18.44,0.284482
6826,1862,1.9697,10,870,18.69,0.260324
6827,1836,1.7395,12,869,18.87,0.273062
6828,1804,1.7766,13,866,18.99,0.241499
6829,1795,1.9724,11,863,19.19,0.266786
6833,1625,1.9635,9,855,19.6,0.258772
6839,1583,0.8179,9,853,19.64,0.227871
6841,1552,1.3999,11,847,19.93,0.233789
6880,2099,0.0043,18,903,17.97,0.319532
6881,2117,0.3143,17,906,17.78,0.355319
6882,2107,0.1185,15,909,17.62,0.288936
6883,2141,1.8169,27,904,17.84,0.473994
6884,2104,1.9983,24,903,17.89,0.516861
6885,2052,1.9967,25,902,17.93,0.558981
6886,2058,1.8202,27,902,17.94,0.531238
6887,2061,0.6637,25,902,17.9,0.481882
6888,2099,0.7043,21,902,17.86,0.438568
6889,2113,1.9793,14,902,17.86,0.389543
6890,2101,1.2346,22,902,17.86,0.46921
6891,2101,1.7459,20,903,17.87,0.470466
6892,2091,2,22,902,17.9,0.516426
6893,2092,0.3753,25,900,17.94,0.483234
6894,2077,1.4808,22,900,17.98,0.521314
6895,2054,0.7088,24,899,18,0.407905
6896,2057,0.0011,25,899,17.98,0.482576
6897,2091,0.2585,16,899,17.92,0.378291
6898,2104,1.284,22,899,17.87,0.444567
6899,2110,1.6776,26,899,17.84,0.474854
6900,2115,1.9701,20,899,17.84,0.439332
6901,2076,1.9511,24,899,17.86,0.349009
6902,2051,1.6626,22,899,17.87,0.434308
6903,2038,0.269,23,896,17.92,0.436244
6904,2018,1.9762,21,894,18.05,0.418628
6905,2000,1.6757,18,891,18.19,0.407522
6906,2008,1.5215,23,890,18.24,0.396047
6907,2002,1.7934,19,889,18.27,0.353946
6908,1971,1.4473,21,888,18.3,0.388367
6909,1987,0.973,25,888,18.3,0.353825
6910,2031,1.2363,24,888,18.26,0.41933
6911,2037,0.4979,16,888,18.2,0.372956
6912,1996,1.0925,18,888,18.28,0.408645
6913,1930,1.512,21,884,18.43,0.466661
6914,1907,0.8286,15,882,18.54,0.377846
6915,1951,0.0576,19,882,18.52,0.450611
6916,1936,1.6925,19,882,18.49,0.463378
6917,1928,0.0365,29,882,18.48,0.489019
6918,1960,0.4514,16,882,18.44,0.368069
6919,1984,0.1538,17,883,18.37,0.384695
6920,1985,0.0455,20,884,18.28,0.451863
6921,1985,0.8039,18,884,18.23,0.390555
6922,2002,0.6706,16,884,18.24,0.349722
6923,1985,0.0745,15,884,18.26,0.340911
6924,2011,0.5527,12,885,18.17,0.324004
6925,2005,0.7574,18,885,18.18,0.310192
6926,2009,0.0862,20,884,18.17,0.374513
6927,1984,0.0513,23,883,18.22,0.576949
6928,2013,0.0003,18,885,18.19,0.389934
6929,2034,0.0513,19,885,18.12,0.350243
6930,2046,0.1546,15,885,18.06,0.317907
6931,2067,0.0513,20,887,17.95,0.385373
6932,2119,0.0067,16,889,17.85,0.383082
6933,2100,0.5909,19,889,17.78,0.568857
6934,2145,0.0148,18,889,17.79,0.366994
6935,2158,0.37,18,890,17.68,0.375441
6936,2149,0.1978,23,891,17.58,0.532506
6937,2210,0.0136,21,893,17.5,0.58762
6938,2181,1.204,25,894,17.48,0.640887
6939,2137,0.6647,23,891,17.59,0.659265
6940,2144,0.0241,26,890,17.66,0.534557
6941,2146,0.1936,26,890,17.61,0.690393
6942,2205,0.1142,15,893,17.43,0.426029
6943,2227,1.5547,15,893,17.41,0.446244
6944,2180,1.6432,18,891,17.49,0.478135
6945,2177,0,23,891,17.5,0.470361
6946,2186,0.5011,14,891,17.48,0.435788
6947,2187,0.0253,27,892,17.45,0.562241
6948,2180,0.2929,24,892,17.46,0.607787
6949,2134,1.5241,16,889,17.64,0.542855
6950,2034,1.687,14,884,17.96,0.578279
6951,1973,1.6622,18,880,18.26,0.47354
6952,1921,1.7305,18,876,18.41,0.535157
6953,1904,1.1611,10,875,18.5,0.318864
6954,1871,1.28,14,873,18.62,0.47998
6955,1846,0.251,17,873,18.65,0.411123
6956,1872,0.3598,10,873,18.62,0.255493
6957,1931,0.0786,9,873,18.61,0.262979
6958,1859,1.6738,9,870,18.77,0.259285
6966,1615,1.6685,7,851,19.75,0.248119
6967,1519,0.1755,14,852,19.72,0.300909
6970,1640,1.9998,9,853,19.61,0.226989
6971,1590,1.7125,12,851,19.68,0.283977
6972,1566,1.9936,10,849,19.8,0.317117
7014,2070,0.0152,22,904,17.86,0.429223
7015,2128,0.001,15,904,17.8,0.264688
7016,2127,1.5241,17,904,17.81,0.324536
7017,2085,1.8742,22,903,17.86,0.553971
7018,2081,1.9906,21,902,17.87,0.459227
7019,2077,0.5981,24,903,17.86,0.415005
7020,2119,0.4736,21,903,17.83,0.437756
7021,2121,1.8321,14,903,17.81,0.440017
7022,2117,1.7071,21,903,17.82,0.417372
7023,2112,1.4473,22,903,17.82,0.467602
7024,2107,1.9744,25,902,17.85,0.48783
7025,2084,0.9501,26,900,17.91,0.465859
7026,2067,1.3824,23,900,17.98,0.442334
7027,2044,1.4473,20,898,18.02,0.424938
7028,2040,0.0055,25,898,18,0.402915
7029,2072,0.1639,19,899,17.94,0.33489
7030,2124,0.7752,21,899,17.87,0.537605
7031,2168,0.0194,21,899,17.83,0.376705
7032,2139,1.8612,21,899,17.83,0.597873
7033,2102,1.964,18,899,17.83,0.372662
7034,2071,1.9946,20,898,17.85,0.464295
7035,2048,1.4399,24,895,17.91,0.469767
7036,2041,1.9906,20,894,18.04,0.492339
7037,2041,0.866,24,891,18.15,0.38495
7038,2029,1.8831,20,890,18.17,0.372582
7039,1997,1.6668,22,889,18.23,0.442197
7040,2002,1.5547,21,888,18.27,0.392702
7041,2006,0.8356,26,888,18.26,0.392495
7042,2042,0.0324,19,888,18.19,0.416734
7043,2005,1.7328,24,888,18.17,0.433026
7044,1978,1.8824,28,888,18.23,0.489717
7045,1946,1.6148,17,884,18.4,0.408053
7046,1889,1.5301,17,881,18.57,0.440829
7047,1940,0.0377,14,881,18.59,0.360442
7048,1923,1.8944,26,882,18.53,0.460834
7049,1934,0.3573,26,881,18.52,0.315905
7050,1952,0.8832,16,880,18.5,0.38516
7051,1938,0.2168,19,881,18.43,0.413436
7052,1976,0.1381,20,883,18.36,0.361377
7053,1988,0.285,24,884,18.31,0.513983
7054,1972,0.2,18,883,18.31,0.468863
7056,2000,0.6544,12,884,18.23,0.354115
7057,1988,0.892,18,883,18.24,0.364956
7058,1985,0.1717,18,883,18.27,0.378205
7059,1976,0.8586,28,883,18.26,0.552643
7060,2014,0.005,16,885,18.19,0.407234
7061,2026,0.1397,17,885,18.16,0.376502
7062,2031,0.3886,17,885,18.13,0.385621
7063,2048,0.0021,25,885,18.06,0.362507
7064,2086,0.5527,14,886,17.97,0.395939
7065,2066,0.6154,17,885,17.97,0.448827
7066,2088,0,19,885,17.97,0.380995
7067,2107,0.2252,17,886,17.88,0.407473
7068,2113,0.0875,25,888,17.83,0.566914
7069,2148,0.2201,17,889,17.67,0.347092
7070,2143,0.9583,15,890,17.67,0.322812
7071,2095,1.4101,17,889,17.77,0.364945
7072,2065,0.0599,18,887,17.84,0.378985
7073,2085,0.0017,27,887,17.84,0.290261
7074,2190,0.057,15,890,17.57,0.363487
7075,2208,0.5863,16,891,17.51,0.404958
7076,2177,1.4473,13,890,17.55,0.330251
7077,2163,0.641,25,889,17.59,0.741268
7078,2165,0.3753,24,889,17.58,0.544446
7079,2160,0.0829,21,890,17.55,0.500438
7080,2147,0.9536,19,890,17.53,0.687206
7081,2105,0.6715,14,886,17.73,0.329883
7082,2085,1.9947,16,884,17.98,0.35502
7083,2008,1.91,14,880,18.22,0.311778
7084,1919,1.6247,14,874,18.54,0.65468
7085,1870,0.1944,15,871,18.71,0.31502
7086,1870,1.9605,9,870,18.76,0.28988
7087,1811,1.6139,17,869,18.82,0.300652
7088,1800,0.2429,11,869,18.85,0.471037
7089,1870,0.0233,13,869,18.8,0.203645
7090,1842,1.7706,5,869,18.82,0.298576
7091,1782,1.8969,8,864,19.04,0.280187
7101,1621,0.2666,12,855,19.53,0.178591
7104,1604,1.824,8,848,19.81,0.225617
7147,2053,0.1583,19,901,17.94,0.424451
7148,2060,0.275,20,901,17.89,0.41297
7149,2088,0.0753,24,903,17.87,0.464428
7150,2090,0.1425,16,903,17.88,0.446223
7151,2095,1.0588,16,903,17.86,0.437178
7152,2107,0.3147,17,903,17.82,0.40611
7153,2109,0.3195,17,903,17.82,0.409771
7154,2116,0.5719,22,903,17.82,0.426666
7155,2110,0.0136,16,903,17.82,0.393402
7157,2095,1.9991,19,900,17.94,0.420087
7158,2073,1.9961,13,899,18.01,0.359733
7159,2047,1.9662,18,897,18.04,0.439326
7160,2022,1.4961,21,897,18.05,0.413504
7161,2044,0.0406,21,897,18.02,0.360986
7162,2094,0.0115,13,898,17.93,0.27959
7163,2117,0.6005,14,899,17.83,0.309595
7164,2114,0.0206,17,899,17.83,0.300376
7165,2110,1.9846,20,898,17.83,0.492654
7166,2092,1.3456,23,898,17.83,0.550296
7167,2109,1.9055,23,897,17.85,0.592896
7168,2088,1.997,19,895,17.92,0.484434
7169,2071,1.3161,18,893,18.02,0.396775
7170,2030,1.9191,22,892,18.1,0.465085
7171,2037,1.7283,19,890,18.17,0.435452
7172,2005,1.7609,22,889,18.2,0.48632
7173,1976,1.057,21,888,18.23,0.461015
7174,1987,0.0759,21,888,18.23,0.397002
7175,2008,0.1863,17,888,18.19,0.401675
7176,2011,0.1258,20,888,18.18,0.412474
7177,1979,1.8918,15,884,18.38,0.324718
7178,1917,1.8266,17,880,18.58,0.357823
7179,1908,0.0476,20,878,18.66,0.332911
7180,1912,1.695,11,879,18.56,0.304717
7181,1909,0.014,19,878,18.58,0.361002
7182,1918,0.0082,24,879,18.55,0.408989
7183,1926,1.0905,18,881,18.48,0.480387
7184,1934,0.354,21,881,18.45,0.466377
7185,1958,0.2191,19,882,18.43,0.396118
7186,1960,0.3055,16,882,18.38,0.411102
7187,1974,0.1258,12,882,18.33,0.361098
7188,1979,1.4741,13,882,18.31,0.333022
7189,1948,1.8321,18,883,18.33,0.41462
7190,1977,0.5003,13,882,18.34,0.333483
7191,2004,0.0385,18,883,18.27,0.377381
7192,1984,0.9075,17,884,18.21,0.318423
7193,1967,0.4163,12,884,18.22,0.293627
7194,1995,0.0086,16,884,18.21,0.306307
7195,2022,0.0081,16,884,18.16,0.317755
7196,2036,0.6434,13,884,18.14,0.339366
7197,1988,0.1217,17,883,18.16,0.465619
7198,2017,0.0027,22,883,18.15,0.61961
7199,2081,0.0346,18,883,18.06,0.528468
7200,2101,0.1635,17,885,17.94,0.391948
7201,2043,0.6252,15,886,17.86,0.271194
7202,2036,0.3685,16,885,17.92,0.283467
7203,2040,0.471,18,884,18.01,0.287971
7204,1971,0.1397,19,882,18.14,0.737173
7205,2002,0.0823,17,883,18.1,0.292252
7206,2148,0,18,887,17.79,0.330116
7207,2140,0.2572,20,888,17.73,0.596701
7208,2166,0.1317,27,888,17.7,0.679438
7209,2181,1.9718,20,888,17.67,0.626037
7210,2156,2,27,888,17.68,0.609433
7211,2135,1.0767,27,888,17.68,0.753128
7212,2126,1.7499,17,889,17.62,0.417235
7213,2110,1.9928,17,886,17.8,0.342312
7214,2052,0.8456,15,884,17.97,0.334918
7215,1998,1.2482,11,881,18.1,0.289451
7216,1913,1.1241,13,875,18.52,0.338073
7217,1835,0.1056,12,870,18.83,0.300704
7218,1860,0.0003,11,868,18.9,0.22372
7219,1866,1.9864,9,869,18.84,0.287401
7220,1793,1.9208,8,868,18.9,0.291712
7221,1764,0.2839,14,868,18.92,0.246872
7222,1830,0.0053,8,868,18.88,0.219916
7223,1775,1.9114,9,864,19.11,0.27521
7228,1607,1.9514,12,853,19.64,0.281317
7229,1546,1.9671,12,851,19.72,0.284302
7230,1535,1.8321,12,849,19.87,0.275033
7233,1618,0.0142,10,854,19.61,0.245421
7277,2006,0.6637,17,898,18.21,0.373489
7278,2032,0.0561,18,900,18.1,0.420978
7279,2042,0.4087,24,902,18.04,0.449664
7280,2062,0.842,28,902,18,0.53408
7281,2090,1.3456,21,903,17.94,0.431459
7282,2099,1.9892,17,903,17.88,0.428662
7283,2075,0.706,19,903,17.85,0.424592
7284,2080,0.0329,16,902,17.85,0.408706
7285,2094,0.2407,16,903,17.87,0.383867
7286,2096,0.354,21,903,17.88,0.418838
7287,2089,0.5212,24,900,17.97,0.375596
7288,2068,0.303,19,898,18.04,0.40536
7289,2071,0.1203,18,897,18.06,0.371883
7290,2034,1.6764,16,897,18.08,0.412798
7291,2003,0.7267,18,896,18.12,0.31607
7292,2000,0.0677,14,893,18.19,0.368039
7293,2036,0.0111,7,895,18.12,0.239755
7295,2064,0.0901,20,898,17.89,0.520118
7296,2128,0.1232,24,898,17.83,0.40956
7297,2147,1.388,21,898,17.83,0.559439
7298,2157,1.5634,17,898,17.83,0.479732
7299,2111,1.8545,20,896,17.85,0.503127
7300,2091,0.0136,19,895,17.92,0.371575
7301,2074,1.6369,27,892,18.02,0.389251
7302,2066,1.7265,20,891,18.09,0.391259
7303,2027,1.9333,21,889,18.16,0.446901
7304,2016,1.5865,25,889,18.21,0.389014
7305,1984,1.9998,18,887,18.27,0.390867
7306,1914,0.5473,15,885,18.33,0.302817
7307,1932,0.2052,13,884,18.41,0.272572
7308,1950,0.81,15,883,18.45,0.286633
7309,1883,1.454,10,881,18.56,0.291389
7310,1881,0.0105,15,878,18.74,0.316622
7311,1896,1.3535,16,878,18.7,0.408543
7312,1895,0.1397,21,878,18.68,0.466756
7313,1927,1.3603,16,878,18.58,0.389372
7314,1903,0.8356,19,880,18.49,0.447327
7315,1922,0.0176,16,879,18.54,0.531831
7316,1930,0.3002,22,879,18.48,0.404596
7317,1964,1.083,12,880,18.42,0.36718
7318,1968,0.152,13,881,18.39,0.338741
7319,1973,1.6347,13,880,18.39,0.376008
7320,1941,0.3492,19,879,18.4,0.431863
7321,1967,0.0602,18,880,18.37,0.436396
7322,1982,0.2137,16,882,18.3,0.49485
7323,1972,1.4741,14,883,18.28,0.367602
7324,1940,0.0299,10,880,18.3,0.311291
7325,1957,0.0012,18,880,18.31,0.295541
7326,1983,0.3769,14,880,18.3,0.350551
7327,1945,1.0464,13,880,18.31,0.300794
7328,1920,0.3507,12,880,18.33,0.297466
7329,1963,0.0155,11,879,18.31,0.24866
7330,2011,0.2354,19,880,18.25,0.666269
7331,2010,0.4287,15,880,18.23,0.310025
7332,1956,0.1834,12,879,18.25,0.265996
7333,1944,0.7851,11,879,18.3,0.312549
7334,1918,0.2463,14,879,18.34,0.351844
7335,1897,0.4,10,879,18.42,0.537304
7336,1936,0.0194,12,879,18.34,0.313781
7338,2036,1.6651,9,884,17.94,0.47133
7339,2052,0.0007,18,884,17.88,0.224125
7340,2144,0.0217,24,885,17.78,0.612188
7341,2151,0.6104,23,887,17.75,0.587925
7342,2121,0.8896,20,887,17.78,0.71581
7343,2127,0.0646,20,887,17.73,0.623143
7344,2132,0.866,16,887,17.71,0.468661
7345,2080,1.9998,12,885,17.9,0.317163
7346,2014,1.7161,9,880,18.13,0.291553
7347,1924,1.8281,10,875,18.49,0.283623
7348,1829,1.7525,13,870,18.82,0.311227
7349,1777,0.2082,13,866,19.01,0.35767
7350,1850,0.0017,10,869,18.86,0.205099
7351,1809,1.4949,8,868,18.88,0.301787
7352,1718,1.7389,10,864,19.04,0.332791
7353,1739,0.0182,11,864,19.1,0.242879
7357,1631,0.0161,11,855,19.55,0.204164
7360,1638,1.9967,8,853,19.61,0.291268
7361,1586,1.9545,9,850,19.82,0.310221
7409,1993,0.5958,13,898,18.21,0.339891
7410,2008,0.1016,17,898,18.18,0.347993
7411,2078,0.13,24,899,18.09,0.445584
7412,2102,0.4551,19,902,17.95,0.47668
7413,2111,1.4961,19,903,17.84,0.47903
7414,2082,1.9966,17,903,17.86,0.412275
7415,2057,0.6839,23,902,17.9,0.436669
7416,2074,0.0938,21,900,17.97,0.430649
7417,2081,1.2334,24,899,18.04,0.514782
7418,2058,0.5834,11,898,18.11,0.352639
7419,1987,0.2191,13,897,18.16,0.272761
7420,1993,0.0872,17,897,18.14,0.29896
7421,2014,0.6921,17,897,18.11,0.397658
7422,1974,1.9171,18,894,18.19,0.40328
7423,1952,0.4,21,893,18.26,0.477676
7424,1972,0.274,14,893,18.21,0.344629
7425,1979,0.5756,18,893,18.16,0.458176
7426,2030,0.3301,16,895,18.04,0.283859
7427,2126,0.1151,21,897,17.87,0.317996
7428,2156,0.6343,20,898,17.82,0.430189
7429,2107,1.257,20,897,17.83,0.50322
7430,2107,0.7252,20,896,17.84,0.386688
7431,2076,1.9984,25,895,17.88,0.499594
7432,2058,1.9895,24,893,17.96,0.44453
7433,2032,0.3701,18,892,18.06,0.345916
7434,2036,0.4558,22,889,18.12,0.391238
7435,2017,1.0739,17,889,18.16,0.398459
7436,2004,1.0588,17,886,18.28,0.372572
7437,1923,1.8868,15,883,18.49,0.293623
7438,1821,1.6326,18,879,18.65,0.423353
7439,1844,0.0504,12,878,18.74,0.298399
7441,1881,0.302,18,875,18.89,0.285755
7442,1888,1.5462,17,876,18.81,0.438287
7443,1897,0.4028,23,876,18.74,0.370416
7444,1934,1.7525,14,878,18.53,0.419722
7445,1890,0.6061,27,879,18.56,0.56468
7446,1919,0.0219,19,879,18.57,0.363358
7447,1940,0.0547,17,879,18.51,0.448076
7448,1946,0.2929,13,879,18.47,0.38542
7449,1961,0.4135,14,879,18.45,0.389431
7450,1973,0.7348,17,879,18.45,0.386717
7451,1938,0.1425,20,878,18.45,0.513428
7452,1970,0.3492,16,879,18.39,0.410489
7453,1954,0.3357,16,879,18.35,0.472792
7454,1941,0.9853,14,879,18.41,0.5292
7455,1920,0.0088,17,878,18.48,0.305865
7456,1922,0.1056,14,878,18.45,0.287582
7457,1910,0.5469,10,877,18.48,0.286576
7458,1887,0.3118,10,877,18.52,0.265711
7459,1920,0.9616,18,877,18.51,0.418474
7460,1917,1.8873,18,878,18.48,0.298969
7461,1895,0.1695,9,875,18.51,0.228829
7462,1877,0.6943,16,876,18.53,0.432952
7463,1831,0.7807,10,875,18.56,0.391176
7464,1890,0.2023,13,874,18.62,0.298514
7465,1834,1.0377,11,872,18.69,0.339348
7467,1882,0.0001,11,875,18.62,0.249081
7468,1950,0.0796,11,879,18.33,0.26544
7469,2014,1.0882,11,881,18.14,0.291727
7470,1929,0.0259,13,879,18.25,0.309474
7472,2056,0.2171,7,883,17.99,0.213565
7473,2061,0.1363,8,884,17.97,0.23702
7475,2107,1.9872,10,886,17.78,0.383987
7476,2068,0.9287,13,884,17.91,0.328528
7478,1944,1.7952,11,876,18.4,0.284601
7479,1822,1.5941,12,870,18.78,0.303525
7480,1752,1.4229,12,865,19.05,0.295003
7481,1786,0.2539,10,866,18.96,0.194496
7482,1809,0.7752,10,867,18.89,0.262296
7484,1665,0.2191,12,861,19.28,0.31351
7486,1728,1.9765,8,860,19.3,0.30629
7487,1638,1.9795,13,856,19.54,0.319479
7493,1583,1.9999,15,847,19.92,0.244091
7539,1937,0.0912,14,896,18.41,0.32058
7540,1948,0.0136,14,895,18.4,0.296017
7541,1985,0.0092,13,896,18.28,0.267064
7542,2066,0.0445,19,898,18.14,0.313939
7543,2102,1.2094,20,902,17.97,0.412987
7544,2091,1.2544,17,903,17.91,0.382997
7545,2083,0.2064,22,901,17.93,0.467411
7546,2057,1.1788,24,899,18.02,0.477149
7547,2006,0.8169,13,898,18.14,0.411644
7548,2014,0.2246,16,898,18.16,0.421684
7549,1984,0.3808,14,897,18.19,0.29062
7550,1992,1.9615,13,894,18.27,0.29692
7551,1921,1.1279,23,893,18.29,0.43878
7552,1976,0.0006,19,893,18.3,0.379536
7553,1973,1.1771,17,893,18.32,0.344519
7554,1956,0.3257,22,892,18.35,0.421231
7555,1945,0.3189,17,891,18.33,0.398071
7556,1991,0.2,18,891,18.29,0.289397
7557,2043,0.0003,17,892,18.19,0.325874
7558,2080,0.1158,13,896,17.97,0.305855
7559,2073,0.6911,17,897,17.84,0.46032
7560,2061,0.0068,21,896,17.85,0.357296
7561,2094,0.0311,19,896,17.85,0.322359
7562,2118,1.4229,18,896,17.83,0.37011
7563,2083,1.0487,13,893,17.93,0.288702
7564,2041,1.7433,15,891,18.08,0.300821
7565,1981,1.8811,14,889,18.2,0.377064
7566,1959,0.1807,11,887,18.26,0.286018
7567,1960,1.0499,10,885,18.38,0.303418
7568,1919,1.0562,10,883,18.47,0.287726
7569,1837,1.7682,11,878,18.76,0.281437
7570,1742,0.4555,20,873,18.99,0.462928
7571,1730,0.5308,20,872,19.02,0.330584
7572,1826,0.3643,19,873,18.95,0.237849
7573,1887,1.8606,16,875,18.86,0.40491
7574,1870,0.0026,18,875,18.85,0.375943
7575,1897,0.5392,16,877,18.65,0.460483
7576,1878,0.0715,17,878,18.63,0.453819
7577,1902,0.163,20,879,18.59,0.385009
7578,1915,0.0674,17,879,18.56,0.369632
7579,1934,0.5278,10,879,18.51,0.368429
7580,1923,0.4323,19,878,18.5,0.372032
7581,1928,0.5212,17,878,18.5,0.409725
7582,1943,0.9095,22,878,18.47,0.441069
7583,1953,0.0513,16,879,18.43,0.43511
7584,1931,1.3714,21,879,18.41,0.461116
7585,1903,1.3939,16,877,18.56,0.322311
7586,1882,0.0488,15,875,18.61,0.258779
7587,1859,1.5924,15,876,18.59,0.279879
7588,1852,0.8322,10,875,18.63,0.310221
7589,1814,0.9036,16,874,18.69,0.364294
7590,1865,0.0689,11,874,18.66,0.256852
7591,1898,0.0166,14,875,18.55,0.28022
7592,1854,1.9326,16,874,18.63,0.331578
7593,1782,1.8735,11,871,18.78,0.381306
7594,1768,0.7348,11,868,18.95,0.286341
7597,1795,0.3217,18,868,18.98,0.289295
7604,1906,0.2009,16,875,18.4,0.326877
7605,2001,0.0245,11,879,18.2,0.196457
7606,2079,0.0069,9,882,17.99,0.24058
7607,2067,1.3496,3,882,18,0.285263
7608,2023,1.5317,4,880,18.11,0.293641
7609,1963,1.6748,8,876,18.38,0.26985
7610,1820,1.6695,11,870,18.75,0.260117
7611,1718,1.229,11,865,19.1,0.27113
7612,1766,0.2738,13,864,19.04,0.182711
7614,1690,1.9869,7,860,19.27,0.246052
7615,1634,0.6637,10,858,19.38,0.24996
7619,1633,1.1499,8,853,19.7,0.256635
7625,1585,0.4,10,846,19.97,0.233096
7669,1903,0.415,10,893,18.55,0.310284
7670,1893,0.1056,12,892,18.59,0.301625
7671,1952,0.473,17,894,18.45,0.287005
7672,2002,1.2682,18,896,18.3,0.286629
7673,2064,0.2493,18,899,18.15,0.265758
7674,2113,1.1788,15,902,17.95,0.332743
7675,2097,1.9149,17,903,17.9,0.371155
7676,2078,1.5039,21,900,17.99,0.429638
7677,2026,1.5787,14,897,18.13,0.387797
7678,1934,1.3597,21,896,18.26,0.466215
7679,1920,0.0011,17,892,18.43,0.267207
7680,1933,0.9336,18,891,18.48,0.295395
7681,1980,0.1284,18,891,18.45,0.34725
7682,1908,1.8973,18,889,18.51,0.394738
7683,1935,0.0336,12,888,18.5,0.316794
7684,1947,0.8832,17,889,18.47,0.394601
7685,1931,0.0741,17,889,18.46,0.358657
7686,1907,0.7527,16,889,18.47,0.320294
7687,1976,0.0431,15,889,18.4,0.34438
7688,2023,0.0739,21,892,18.22,0.427951
7689,2051,0.0032,21,893,18.08,0.450948
7690,2023,1.2309,12,893,18.01,0.345399
7691,2028,0.1184,17,893,18,0.309016
7692,2073,0.0174,21,893,17.96,0.38248
7693,2083,0.0943,18,895,17.89,0.364235
7694,2043,1.3032,14,893,17.95,0.293486
7695,2001,0.8629,14,890,18.13,0.289908
7696,1980,0.3492,10,887,18.26,0.283921
7697,1945,1.6612,15,885,18.4,0.314483
7698,1920,0.1734,13,882,18.52,0.270849
7699,1844,1.0106,11,880,18.64,0.296924
7700,1794,1.0159,10,877,18.82,0.324992
7701,1717,0.0006,18,872,19.05,0.477899
7702,1821,0.8356,18,871,19.08,0.240153
7703,1886,0.6013,20,875,18.91,0.483805
7704,1877,0.9203,20,875,18.85,0.435695
7705,1835,0.6429,15,873,18.92,0.327888
7706,1795,0.2628,24,872,18.94,0.54023
7707,1869,0.16,13,874,18.83,0.270056
7708,1898,1.1075,17,877,18.67,0.477686
7709,1902,0.274,17,877,18.59,0.398827
7710,1927,0.8896,13,878,18.5,0.337567
7711,1921,0.3257,21,876,18.6,0.351777
7712,1951,1.4128,24,878,18.53,0.447031
7713,1955,1.1241,18,879,18.48,0.43024
7714,1935,0.6715,17,879,18.46,0.411359
7715,1934,0.5645,16,878,18.46,0.413047
7716,1895,1.5903,14,876,18.57,0.414223
7717,1835,0.0093,15,874,18.69,0.261668
7718,1870,0.72,11,874,18.73,0.283855
7719,1828,1.5264,15,874,18.78,0.310164
7720,1817,1.3662,8,871,18.84,0.295974
7721,1820,0.2929,14,871,18.84,0.254617
7722,1852,0.3138,7,873,18.74,0.235081
7724,1813,1.6437,10,869,18.89,0.304733
7727,1691,0.5189,12,862,19.23,0.363857
7728,1741,0.0901,9,865,19.13,0.249295
7732,1846,1.5383,7,874,18.61,0.318583
7733,1800,0.093,15,870,18.75,0.328173
7734,1811,0.5465,6,869,18.81,0.239942
7735,1828,0.0369,7,869,18.77,0.178015
7736,1906,0.02,13,874,18.53,0.20502
7737,1996,0.3283,13,879,18.24,0.256233
7738,2020,1.2504,7,880,18.17,0.267943
7739,1976,0.0802,12,876,18.32,0.20561
7740,1948,1.299,7,874,18.46,0.258054
7742,1689,1.4305,9,861,19.17,0.276716
7746,1617,1.7394,7,856,19.55,0.258407
7758,1482,1.9706,8,844,20.05,0.225806
7799,1849,0.6781,10,889,18.84,0.281483
7800,1859,0.2615,16,889,18.81,0.263405
7801,1910,0.3288,18,890,18.68,0.289202
7802,1962,0.4453,17,894,18.47,0.309257
7803,2020,0.023,16,896,18.28,0.40623
7804,2081,0,20,900,18.12,0.402934
7805,2085,0.5102,12,903,17.85,0.380298
7806,2071,0.5055,15,901,17.89,0.30451
7807,2075,1.2202,21,899,18.02,0.445062
7808,2019,1.95,14,897,18.16,0.340454
7809,1934,1.9125,13,892,18.39,0.402029
7810,1841,1.9983,20,888,18.63,0.359875
7811,1830,0.0414,16,887,18.72,0.403032
7812,1884,0.3662,10,887,18.64,0.277732
7813,1881,0.4453,13,887,18.62,0.328118
7814,1850,0.7643,17,886,18.66,0.325059
7815,1861,0.1848,10,886,18.67,0.306951
